,19086,66160000,66231000,MANSO
1983-09-24,,19.7032,74.2359,81.0
1983-09-25,,17.8199,71.9621,81.0
1983-09-26,,15.9849,74.2359,76.0
1983-09-27,,14.2008,69.7185,77.0
1983-09-28,,26.1299,71.9621,73.0
1983-09-29,,24.105,71.9621,72.0
1983-09-30,,22.6134,69.7185,76.0
1983-10-01,,22.1215,75.3841,74.0
1983-10-02,,20.6622,74.2359,85.0
1983-10-03,,17.3566,93.4972,86.0
1983-10-04,,15.0863,78.8735,97.0
1983-10-05,,15.9849,86.053,92.0
1983-10-06,,15.534,82.4299,86.0
1983-10-07,,15.0863,83.6302,91.0
1983-10-08,,14.6419,94.7634,94.0
1983-10-09,,14.2008,83.6302,86.0
1983-10-10,,15.534,96.0368,98.0
1983-10-11,,17.8199,82.4299,92.0
1983-10-12,,19.7032,88.5051,107.0
1983-10-13,,21.1459,130.189,127.0
1983-10-14,,59.3646,127.295,127.0
1983-10-15,,64.5423,117.386,120.0
1983-10-16,,55.6333,110.519,111.0
1983-10-17,,39.6324,92.2382,92.0
1983-10-18,,30.8291,123.007,123.0
1983-10-19,,25.1124,103.829,107.0
1983-10-20,,62.8,107.822,108.0
1983-10-21,,40.7705,105.153,107.0
1983-10-22,,43.0702,93.4972,96.0
1983-10-23,,48.3565,93.4972,96.0
1983-10-24,,40.7705,110.519,114.0
1983-10-25,,36.2673,130.189,131.0
1983-10-26,,32.9779,105.153,104.0
1983-10-27,,28.7168,92.2382,94.0
1983-10-28,,20.6622,86.053,89.0
1983-10-29,,19.7032,93.4972,93.0
1983-10-30,,18.2863,87.2754,85.0
1983-10-31,,17.8199,109.167,108.0
1983-11-01,,18.7557,107.822,103.0
1983-11-02,,20.6622,164.0,152.0
1983-11-03,,29.2413,236.781,242.0
1983-11-04,,33.5207,164.0,156.0
1983-11-05,,31.899,118.781,119.0
1983-11-06,,33.5207,106.484,114.0
1983-11-07,,69.8827,136.059,146.0
1983-11-08,,69.281,158.668,166.0
1983-11-09,,53.7905,159.994,156.0
1983-11-10,,115.5,187.483,190.0
1983-11-11,,96.3022,190.332,203.0
1983-11-12,,219.654,364.385,351.0
1983-11-13,,362.695,567.574,555.0
1983-11-14,,392.242,596.57,598.0
1983-11-15,,328.469,371.931,362.0
1983-11-16,,103.25,222.857,222.0
1983-11-17,,81.0654,181.839,185.0
1983-11-18,,58.7385,157.346,158.0
1983-11-19,,63.9594,144.389,143.0
1983-11-20,,55.6333,133.11,133.0
1983-11-21,,82.9931,145.664,143.0
1983-11-22,,96.9882,130.189,133.0
1983-11-23,,133.716,191.763,226.0
1983-11-24,,85.5916,174.886,178.0
1983-11-25,,92.2267,180.439,190.0
1983-11-26,,74.7709,191.763,195.0
1983-11-27,,79.1557,209.291,222.0
1983-11-28,,101.145,334.853,343.0
1983-11-29,,202.782,480.091,495.0
1983-11-30,,227.324,457.121,446.0
1983-12-01,,454.072,715.461,762.0
1983-12-02,,353.436,990.268,1118.0
1983-12-03,,214.913,713.052,828.0
1983-12-04,,126.76,448.886,448.0
1983-12-05,,148.882,356.903,347.0
1983-12-06,,404.318,340.31,338.0
1983-12-07,,368.53,542.903,430.0
1983-12-08,,485.021,819.334,686.0
1983-12-09,,221.561,377.634,375.0
1983-12-10,,334.079,385.294,388.0
1983-12-11,,202.782,375.729,382.0
1983-12-12,,138.435,329.433,351.0
1983-12-13,,419.002,360.636,402.0
1983-12-14,,380.312,371.931,382.0
1983-12-15,,297.759,353.187,360.0
1983-12-16,,226.36,294.258,291.0
1983-12-17,,152.981,259.141,260.0
1983-12-18,,198.191,278.978,305.0
1983-12-19,,115.5,272.297,274.0
1983-12-20,,212.089,358.768,380.0
1983-12-21,,142.417,306.379,299.0
1983-12-22,,71.7003,259.141,257.0
1983-12-23,,79.7903,216.783,233.0
1983-12-24,,100.448,194.64,198.0
1983-12-25,,81.7059,299.428,236.0
1983-12-26,,157.124,558.549,590.0
1983-12-27,,311.868,646.862,666.0
1983-12-28,,351.136,463.339,451.0
1983-12-29,,259.047,316.932,311.0
1983-12-30,,148.882,302.895,305.0
1983-12-31,,84.2883,284.033,270.0
1984-01-01,,111.841,229.001,240.0
1984-01-02,,115.5,394.96,336.0
1984-01-03,,140.819,311.637,301.0
1984-01-04,,124.475,465.419,470.0
1984-01-05,,144.828,294.258,366.0
1984-01-06,,122.961,355.043,356.0
1984-01-07,,106.796,264.042,257.0
1984-01-08,,89.5489,230.548,227.0
1984-01-09,,122.961,249.454,253.0
1984-01-10,,121.454,351.335,326.0
1984-01-11,,84.9389,322.265,309.0
1984-01-12,,74.7709,246.259,242.0
1984-01-13,,78.5232,218.295,219.0
1984-01-14,,80.4268,193.199,195.0
1984-01-15,,72.9224,181.839,185.0
1984-01-16,,66.8949,181.839,186.0
1984-01-17,,59.9922,172.496,175.0
1984-01-18,,67.4883,183.243,183.0
1984-01-19,,64.5423,188.905,198.0
1984-01-20,,62.2235,188.905,193.0
1984-01-21,,72.3103,184.652,188.0
1984-01-22,,115.5,204.848,205.0
1984-01-23,,203.705,198.988,201.0
1984-01-24,,117.719,206.325,206.0
1984-01-25,,99.7519,196.085,222.0
1984-01-26,,84.2883,200.446,200.0
1984-01-27,,82.9931,236.781,253.0
1984-01-28,,81.7059,273.961,262.0
1984-01-29,,201.86,306.379,303.0
1984-01-30,,136.854,257.515,251.0
1984-01-31,,159.63,194.64,198.0
1984-02-01,,125.235,180.439,177.0
1984-02-02,,81.7059,159.904,167.0
1984-02-03,,82.9931,153.786,159.0
1984-02-04,,97.6763,174.103,180.0
1984-02-05,,77.2643,238.349,236.0
1984-02-06,,70.4865,200.446,190.0
1984-02-07,,71.7003,177.34,181.0
1984-02-08,,81.7059,232.1,257.0
1984-02-09,,127.526,229.001,222.0
1984-02-10,,219.654,257.515,247.0
1984-02-11,,96.3022,371.931,377.0
1984-02-12,,105.372,277.301,280.0
1984-02-13,,89.5489,315.163,316.0
1984-02-14,,81.7059,292.543,287.0
1984-02-15,,85.5916,299.428,297.0
1984-02-16,,124.475,362.508,353.0
1984-02-17,,106.083,285.727,284.0
1984-02-18,,82.9931,299.428,299.0
1984-02-19,,75.3912,329.433,322.0
1984-02-20,,72.9224,336.668,334.0
1984-02-21,,82.9931,482.203,475.0
1984-02-22,,119.954,302.895,287.0
1984-02-23,,146.444,249.454,247.0
1984-02-24,,187.346,235.216,236.0
1984-02-25,,328.469,262.404,272.0
1984-02-26,,169.816,333.042,334.0
1984-02-27,,77.2643,277.301,272.0
1984-02-28,,81.7059,232.1,236.0
1984-02-29,,75.3912,251.057,251.0
1984-03-01,,136.854,230.548,231.0
1984-03-02,,89.5489,260.77,257.0
1984-03-03,,84.9389,257.515,255.0
1984-03-04,,99.0581,209.291,203.0
1984-03-05,,110.39,186.065,190.0
1984-03-06,,104.663,282.344,278.0
1984-03-07,,101.845,239.923,240.0
1984-03-08,,92.901,212.274,215.0
1984-03-09,,199.106,213.773,219.0
1984-03-10,,132.936,227.459,224.0
1984-03-11,,94.9358,316.932,328.0
1984-03-12,,84.9389,289.127,289.0
1984-03-13,,96.3022,308.128,314.0
1984-03-14,,135.281,306.379,318.0
1984-03-15,,174.134,340.31,338.0
1984-03-16,,200.941,280.659,260.0
1984-03-17,,216.804,289.127,262.0
1984-03-18,,152.981,238.349,222.0
1984-03-19,,116.238,235.216,240.0
1984-03-20,,96.3022,207.805,205.0
1984-03-21,,152.157,227.459,222.0
1984-03-22,,112.569,218.295,220.0
1984-03-23,,99.7519,188.905,188.0
1984-03-24,,89.5489,216.783,203.0
1984-03-25,,103.25,216.783,222.0
1984-03-26,,119.954,246.259,247.0
1984-03-27,,124.475,333.042,307.0
1984-03-28,,150.516,349.488,338.0
1984-03-29,,140.819,284.033,270.0
1984-03-30,,119.954,246.259,249.0
1984-03-31,,137.644,297.7,289.0
1984-04-01,,109.667,284.033,274.0
1984-04-02,,173.267,402.765,265.0
1984-04-03,,328.469,422.559,289.0
1984-04-04,,279.705,455.056,247.0
1984-04-05,,182.899,404.727,270.0
1984-04-06,,190.034,292.543,276.0
1984-04-07,,157.124,246.259,238.0
1984-04-08,,145.635,218.295,240.0
1984-04-09,,148.068,241.5,250.0
1984-04-10,,368.53,325.841,266.0
1984-04-11,,454.072,414.594,294.0
1984-04-12,,174.134,306.379,283.0
1984-04-13,,135.281,244.669,238.0
1984-04-14,,101.845,213.773,211.0
1984-04-15,,117.719,198.988,201.0
1984-04-16,,114.031,191.763,192.0
1984-04-17,,91.5543,180.439,187.0
1984-04-18,,113.299,197.534,204.0
1984-04-19,,435.144,255.894,258.0
1984-04-20,,264.152,285.727,284.0
1984-04-21,,259.047,238.349,258.0
1984-04-22,,191.835,204.848,201.0
1984-04-23,,114.031,190.332,192.0
1984-04-24,,96.9882,169.304,192.0
1984-04-25,,78.5232,183.243,187.0
1984-04-26,,76.0135,163.008,181.0
1984-04-27,,68.6813,158.363,161.0
1984-04-28,,70.4865,181.839,187.0
1984-04-29,,63.9594,186.065,223.0
1984-04-30,,114.031,222.857,223.0
1984-05-01,,122.961,203.377,318.0
1984-05-02,,129.062,207.805,301.0
1984-05-03,,112.569,318.705,288.0
1984-05-04,,174.134,315.163,192.0
1984-05-05,,117.719,196.085,185.0
1984-05-06,,79.7903,180.439,181.0
1984-05-07,,59.3646,167.719,159.0
1984-05-08,,60.6216,156.83,156.0
1984-05-09,,55.0173,150.77,151.0
1984-05-10,,50.7538,146.303,146.0
1984-05-11,,50.1518,143.362,146.0
1984-05-12,,60.6216,143.362,146.0
1984-05-13,,290.271,294.258,224.0
1984-05-14,,339.727,277.301,257.0
1984-05-15,,148.882,212.274,194.0
1984-05-16,,103.955,213.773,184.0
1984-05-17,,72.9224,174.103,175.0
1984-05-18,,103.25,181.839,173.0
1984-05-19,,76.6379,180.439,167.0
1984-05-20,,65.7144,169.304,157.0
1984-05-21,,61.2525,149.274,146.0
1984-05-22,,57.4914,140.451,140.0
1984-05-23,,56.251,136.139,137.0
1984-05-24,,53.7905,133.301,135.0
1984-05-25,,50.1518,130.493,130.0
1984-05-26,,49.5515,127.715,128.0
1984-05-27,,46.5775,124.966,125.0
1984-05-28,,43.0702,120.898,124.0
1984-05-29,,39.0665,119.557,123.0
1984-05-30,,37.9406,118.223,121.0
1984-05-31,,37.9406,116.897,118.0
1984-06-01,,37.3807,115.578,121.0
1984-06-02,,40.2004,114.266,118.0
1984-06-03,,39.6324,111.666,117.0
1984-06-04,,39.0665,109.094,114.0
1984-06-05,,38.5025,107.82,114.0
1984-06-06,,37.9406,107.82,112.0
1984-06-07,,37.3807,109.094,111.0
1984-06-08,,36.8229,109.094,109.0
1984-06-09,,35.7137,106.553,109.0
1984-06-10,,35.1622,105.293,108.0
1984-06-11,,34.6129,104.041,107.0
1984-06-12,,34.6129,105.293,107.0
1984-06-13,,34.0657,101.559,107.0
1984-06-14,,32.4374,101.559,107.0
1984-06-15,,32.4374,100.329,107.0
1984-06-16,,31.3629,100.329,105.0
1984-06-17,,31.3629,97.8915,105.0
1984-06-18,,29.2413,97.8915,105.0
1984-06-19,,28.1945,97.8915,105.0
1984-06-20,,27.6747,93.1052,105.0
1984-06-21,,27.1573,96.6838,103.0
1984-06-22,,27.1573,94.2906,103.0
1984-06-23,,27.1573,94.2906,103.0
1984-06-24,,26.6424,90.7566,103.0
1984-06-25,,26.6424,93.1052,101.0
1984-06-26,,26.1299,91.9272,101.0
1984-06-27,,26.1299,90.7566,101.0
1984-06-28,,26.1299,91.9272,99.0
1984-06-29,,26.1299,91.9272,99.0
1984-06-30,,25.1124,91.9272,97.0
1984-07-01,,25.1124,90.7566,97.0
1984-07-02,,25.1124,90.7566,94.0
1984-07-03,,25.1124,89.5935,94.0
1984-07-04,,24.105,88.4377,94.0
1984-07-05,,24.105,88.4377,93.0
1984-07-06,,23.1079,89.5935,92.0
1984-07-07,,23.1079,87.2894,90.0
1984-07-08,,23.1079,90.7566,90.0
1984-07-09,,23.1079,86.1486,90.0
1984-07-10,,22.1215,83.8891,90.0
1984-07-11,,22.1215,83.8891,90.0
1984-07-12,,22.1215,81.6594,88.0
1984-07-13,,22.1215,82.7705,88.0
1984-07-14,,22.1215,83.8891,88.0
1984-07-15,,22.1215,82.7705,88.0
1984-07-16,,22.1215,83.8891,88.0
1984-07-17,,22.1215,83.8891,88.0
1984-07-18,,22.1215,82.7705,88.0
1984-07-19,,22.1215,82.7705,88.0
1984-07-20,,22.1215,80.5556,86.0
1984-07-21,,22.1215,82.7705,86.0
1984-07-22,,21.1459,81.6594,86.0
1984-07-23,,21.1459,82.7705,86.0
1984-07-24,,20.1813,80.5556,86.0
1984-07-25,,20.1813,82.7705,86.0
1984-07-26,,20.1813,80.5556,86.0
1984-07-27,,20.1813,82.7705,84.0
1984-07-28,,20.1813,83.8891,84.0
1984-07-29,,20.1813,80.5556,84.0
1984-07-30,,20.1813,81.6594,84.0
1984-07-31,,19.7032,81.6594,84.0
1984-08-01,,19.228,81.6594,84.0
1984-08-02,,19.228,80.5556,84.0
1984-08-03,,19.228,79.4594,84.0
1984-08-04,,19.228,80.5556,84.0
1984-08-05,,19.228,80.5556,84.0
1984-08-06,,19.228,78.3705,84.0
1984-08-07,,19.228,76.2151,83.0
1984-08-08,,18.7557,76.2151,82.0
1984-08-09,,18.2863,76.2151,82.0
1984-08-10,,18.2863,75.1486,82.0
1984-08-11,,17.8199,76.2151,82.0
1984-08-12,,17.8199,75.1486,82.0
1984-08-13,,17.8199,75.1486,80.0
1984-08-14,,17.3566,74.0895,80.0
1984-08-15,,17.3566,76.2151,80.0
1984-08-16,,17.3566,76.2151,80.0
1984-08-17,,17.3566,75.1486,80.0
1984-08-18,,17.3566,74.0895,81.0
1984-08-19,,17.3566,75.1486,81.0
1984-08-20,,17.3566,74.0895,85.0
1984-08-21,,17.3566,75.1486,85.0
1984-08-22,,16.8962,78.3705,87.0
1984-08-23,,17.8199,106.553,116.0
1984-08-24,,31.899,119.557,130.0
1984-08-25,,27.1573,111.666,118.0
1984-08-26,,48.9531,107.82,111.0
1984-08-27,,49.5515,90.7566,104.0
1984-08-28,,34.0657,79.4594,97.0
1984-08-29,,26.6424,82.7705,91.0
1984-08-30,,21.6323,80.5556,90.0
1984-08-31,,20.1813,78.3705,89.0
1984-09-01,,19.228,78.3705,88.0
1984-09-02,,19.228,78.3705,87.0
1984-09-03,,19.228,79.4594,85.0
1984-09-04,,19.228,76.2151,83.0
1984-09-05,,19.228,77.2891,82.0
1984-09-06,,18.7557,77.2891,81.0
1984-09-07,,19.228,82.7705,89.0
1984-09-08,,18.2863,105.293,116.0
1984-09-09,,19.228,91.9272,116.0
1984-09-10,,19.228,86.1486,114.0
1984-09-11,,18.2863,83.8891,113.0
1984-09-12,,17.3566,74.0895,105.0
1984-09-13,,17.3566,77.2891,95.0
1984-09-14,,16.8962,76.2151,91.0
1984-09-15,,16.8962,75.1486,87.0
1984-09-16,,17.3566,78.3705,84.0
1984-09-17,,18.2863,77.2891,84.0
1984-09-18,,23.1079,78.3705,83.0
1984-09-19,,24.105,77.2891,81.0
1984-09-20,,18.2863,75.1486,80.0
1984-09-21,,32.4374,79.4594,77.0
1984-09-22,,29.7682,119.557,120.0
1984-09-23,,23.6052,102.797,121.0
1984-09-24,,35.1622,114.266,125.0
1984-09-25,,27.1573,144.829,121.0
1984-09-26,,31.3629,114.266,115.0
1984-09-27,,24.6074,97.8915,101.0
1984-09-28,,20.6622,89.5935,93.0
1984-09-29,,22.1215,81.6594,89.0
1984-09-30,,18.2863,79.4594,85.0
1984-10-01,,20.1813,77.2891,82.0
1984-10-02,,18.7557,77.2891,82.0
1984-10-03,,18.2863,79.4594,84.0
1984-10-04,,18.2863,79.4594,86.0
1984-10-05,,18.2863,89.5935,91.0
1984-10-06,,17.3566,83.8891,92.0
1984-10-07,,17.3566,77.2891,92.0
1984-10-08,,17.3566,78.3705,89.0
1984-10-09,,17.3566,75.1486,83.0
1984-10-10,,16.439,74.0895,78.0
1984-10-11,,16.439,73.0378,80.0
1984-10-12,,17.3566,75.1486,80.0
1984-10-13,,39.6324,76.2151,82.0
1984-10-14,,31.899,78.3705,86.0
1984-10-15,,47.7617,196.085,164.0
1984-10-16,,38.5025,126.336,128.0
1984-10-17,,37.9406,97.8915,103.0
1984-10-18,,200.941,191.763,157.0
1984-10-19,,152.981,143.362,131.0
1984-10-20,,35.7137,104.041,109.0
1984-10-21,,106.796,131.893,121.0
1984-10-22,,61.8851,100.329,87.0
1984-10-23,,318.467,107.82,86.0
1984-10-24,,121.454,106.553,106.0
1984-10-25,,132.936,131.893,129.0
1984-10-26,,68.6813,136.139,133.0
1984-10-27,,57.4914,164.571,156.0
1984-10-28,,36.8229,152.274,159.0
1984-10-29,,50.7538,144.829,145.0
1984-10-30,,51.3576,127.715,128.0
1984-10-31,,37.3807,115.578,120.0
1984-11-01,,64.5423,105.293,109.0
1984-11-02,,74.1527,105.293,107.0
1984-11-03,,57.4914,95.4835,101.0
1984-11-04,,44.8153,90.7566,98.0
1984-11-05,,36.8229,90.7566,98.0
1984-11-06,,34.0657,88.4377,94.0
1984-11-07,,33.5207,88.4377,94.0
1984-11-08,,35.7137,87.2894,91.0
1984-11-09,,28.1945,83.8891,94.0
1984-11-10,,26.1299,81.6594,92.0
1984-11-11,,24.6074,85.0151,89.0
1984-11-12,,29.7682,82.7705,88.0
1984-11-13,,90.2154,85.0151,88.0
1984-11-14,,47.7617,158.363,140.0
1984-11-15,,41.9164,134.716,128.0
1984-11-16,,42.4923,137.569,135.0
1984-11-17,,73.5365,120.898,118.0
1984-11-18,,182.015,120.898,111.0
1984-11-19,,84.9389,101.559,104.0
1984-11-20,,94.9358,93.1052,101.0
1984-11-21,,95.618,115.578,121.0
1984-11-22,,77.2643,252.665,299.0
1984-11-23,,121.454,518.696,418.0
1984-11-24,,92.901,285.727,249.0
1984-11-25,,60.6216,140.451,137.0
1984-11-26,,51.3576,119.557,121.0
1984-11-27,,41.9164,105.293,106.0
1984-11-28,,82.9931,120.898,130.0
1984-11-29,,102.547,156.83,146.0
1984-11-30,,136.854,277.301,273.0
1984-12-01,,118.462,311.637,343.0
1984-12-02,,116.978,313.398,432.0
1984-12-03,,233.146,257.515,430.0
1984-12-04,,351.136,200.446,370.0
1984-12-05,,253.981,194.64,336.0
1984-12-06,,216.804,309.88,316.0
1984-12-07,,141.617,377.634,357.0
1984-12-08,,116.238,448.886,347.0
1984-12-09,,152.981,260.77,289.0
1984-12-10,,140.819,327.635,252.0
1984-12-11,,140.819,347.644,466.0
1984-12-12,,163.844,512.174,597.0
1984-12-13,,142.417,612.406,643.0
1984-12-14,,90.8838,356.903,350.0
1984-12-15,,119.954,324.051,313.0
1984-12-16,,84.2883,353.187,339.0
1984-12-17,,108.947,329.433,308.0
1984-12-18,,101.145,373.828,478.0
1984-12-19,,164.692,465.419,548.0
1984-12-20,,107.511,259.141,354.0
1984-12-21,,89.5489,289.127,266.0
1984-12-22,,152.981,236.781,223.0
1984-12-23,,121.454,209.291,192.0
1984-12-24,,416.54,239.923,199.0
1984-12-25,,300.992,287.425,232.0
1984-12-26,,292.403,285.727,352.0
1984-12-27,,157.124,212.274,257.0
1984-12-28,,144.828,200.446,205.0
1984-12-29,,117.719,289.127,298.0
1984-12-30,,214.913,238.349,260.0
1984-12-31,,212.089,247.854,247.0
1985-01-01,,224.435,213.773,210.0
1985-01-02,,117.719,309.88,307.0
1985-01-03,,205.556,313.398,311.0
1985-01-04,,129.062,289.127,286.0
1985-01-05,,224.435,287.425,285.0
1985-01-06,,374.403,301.159,299.0
1985-01-07,,436.396,860.28,884.0
1985-01-08,,609.64,1109.9,1157.0
1985-01-09,,820.044,686.761,697.0
1985-01-10,,651.279,646.862,655.0
1985-01-11,,351.136,574.218,578.0
1985-01-12,,306.411,467.503,469.0
1985-01-13,,275.523,393.019,392.0
1985-01-14,,260.065,313.398,311.0
1985-01-15,,230.228,368.15,367.0
1985-01-16,,351.136,578.663,583.0
1985-01-17,,506.105,653.838,662.0
1985-01-18,,454.072,663.183,672.0
1985-01-19,,351.136,534.047,537.0
1985-01-20,,243.971,469.591,471.0
1985-01-21,,279.705,424.56,425.0
1985-01-22,,251.967,424.56,425.0
1985-01-23,,302.073,764.266,780.0
1985-01-24,,232.172,560.8,564.0
1985-01-25,,274.481,424.56,425.0
1985-01-26,,217.753,455.056,456.0
1985-01-27,,269.297,492.82,494.0
1985-01-28,,328.469,516.518,519.0
1985-01-29,,329.588,461.262,462.0
1985-01-30,,290.271,383.373,382.0
1985-01-31,,293.471,329.433,327.0
1985-02-01,,248.956,605.601,611.0
1985-02-02,,234.122,430.588,431.0
1985-02-03,,356.897,383.373,382.0
1985-02-04,,380.312,360.636,359.0
1985-02-05,,269.297,364.385,363.0
1985-02-06,,161.311,302.895,300.0
1985-02-07,,137.644,255.894,252.0
1985-02-08,,129.833,246.259,243.0
1985-02-09,,122.961,221.332,217.0
1985-02-10,,105.372,206.325,202.0
1985-02-11,,117.719,225.921,222.0
1985-02-12,,196.367,278.978,276.0
1985-02-13,,146.444,358.768,357.0
1985-02-14,,126.76,325.841,324.0
1985-02-15,,148.882,257.515,254.0
1985-02-16,,155.461,239.923,236.0
1985-02-17,,138.435,230.548,227.0
1985-02-18,,112.569,190.332,186.0
1985-02-19,,83.6397,209.291,205.0
1985-02-20,,72.9224,227.459,224.0
1985-02-21,,65.1273,200.446,196.0
1985-02-22,,68.6813,180.439,176.0
1985-02-23,,69.8827,164.571,162.0
1985-02-24,,89.5489,169.304,166.0
1985-02-25,,110.39,188.905,184.0
1985-02-26,,123.717,204.848,201.0
1985-02-27,,103.25,193.199,189.0
1985-02-28,,214.913,320.483,318.0
1985-03-01,,169.816,381.456,380.0
1985-03-02,,155.461,236.781,233.0
1985-03-03,,169.816,272.297,269.0
1985-03-04,,206.485,329.433,327.0
1985-03-05,,231.199,375.729,375.0
1985-03-06,,290.271,379.543,379.0
1985-03-07,,235.099,324.051,322.0
1985-03-08,,221.561,306.379,304.0
1985-03-09,,208.346,284.033,281.0
1985-03-10,,169.816,265.685,262.0
1985-03-11,,259.047,289.127,286.0
1985-03-12,,138.435,299.428,297.0
1985-03-13,,595.393,404.727,404.0
1985-03-14,,748.072,404.727,404.0
1985-03-15,,681.522,356.903,355.0
1985-03-16,,454.072,294.258,291.0
1985-03-17,,279.705,366.265,365.0
1985-03-18,,286.026,375.729,375.0
1985-03-19,,428.907,377.634,377.0
1985-03-20,,560.367,653.838,662.0
1985-03-21,,486.329,737.274,751.0
1985-03-22,,454.072,583.12,588.0
1985-03-23,,539.76,475.88,477.0
1985-03-24,,329.588,377.634,377.0
1985-03-25,,293.471,308.128,306.0
1985-03-26,,184.673,275.629,273.0
1985-03-27,,129.833,249.454,246.0
1985-03-28,,123.717,230.548,227.0
1985-03-29,,114.765,209.291,205.0
1985-03-30,,108.228,259.141,256.0
1985-03-31,,105.372,236.781,233.0
1985-04-01,,169.816,247.854,270.0
1985-04-02,,111.841,273.961,232.0
1985-04-03,,96.9882,331.236,266.0
1985-04-04,,100.448,334.853,323.0
1985-04-05,,328.469,505.688,514.0
1985-04-06,,475.91,545.127,526.0
1985-04-07,,651.279,347.644,341.0
1985-04-08,,226.36,316.932,156.0
1985-04-09,,194.549,278.978,129.0
1985-04-10,,148.882,247.854,109.0
1985-04-11,,174.134,236.781,101.0
1985-04-12,,150.516,235.216,105.0
1985-04-13,,109.667,255.894,111.0
1985-04-14,,94.9358,218.295,83.0
1985-04-15,,191.835,325.841,247.0
1985-04-16,,398.262,398.855,398.0
1985-04-17,,239.026,366.265,354.0
1985-04-18,,184.673,315.163,266.0
1985-04-19,,194.549,295.977,286.0
1985-04-20,,186.453,280.659,268.0
1985-04-21,,181.132,324.051,310.0
1985-04-22,,215.858,366.265,370.0
1985-04-23,,203.705,322.265,311.0
1985-04-24,,174.134,282.344,270.0
1985-04-25,,146.444,239.923,230.0
1985-04-26,,136.067,213.773,207.0
1985-04-27,,87.5613,196.085,192.0
1985-04-28,,85.5916,193.199,195.0
1985-04-29,,148.882,190.332,192.0
1985-04-30,,138.435,188.905,195.0
1985-05-01,,119.207,207.805,188.0
1985-05-02,,116.978,180.439,185.0
1985-05-03,,79.7903,175.718,183.0
1985-05-04,,71.0924,178.969,180.0
1985-05-05,,69.8827,184.652,177.0
1985-05-06,,68.6813,175.718,172.0
1985-05-07,,62.2235,159.904,169.0
1985-05-08,,55.0173,149.274,167.0
1985-05-09,,52.5706,146.303,164.0
1985-05-10,,56.251,141.903,161.0
1985-05-11,,50.7538,139.006,159.0
1985-05-12,,47.7617,144.829,156.0
1985-05-13,,44.8153,141.903,156.0
1985-05-14,,44.2317,137.569,154.0
1985-05-15,,43.65,134.716,148.0
1985-05-16,,51.3576,134.716,146.0
1985-05-17,,54.403,131.893,137.0
1985-05-18,,49.5515,133.301,131.0
1985-05-19,,47.1687,129.1,128.0
1985-05-20,,45.9883,129.1,143.0
1985-05-21,,43.65,124.966,129.0
1985-05-22,,42.4923,122.246,122.0
1985-05-23,,42.4923,120.898,120.0
1985-05-24,,41.9164,119.557,120.0
1985-05-25,,40.2004,119.557,118.0
1985-05-26,,39.0665,118.223,117.0
1985-05-27,,38.5025,115.578,120.0
1985-05-28,,37.3807,116.897,121.0
1985-05-29,,37.9406,112.962,113.0
1985-05-30,,36.8229,112.962,114.0
1985-05-31,,36.2673,112.962,120.0
1985-06-01,,35.7137,110.376,109.0
1985-06-02,,34.6129,110.376,107.0
1985-06-03,,34.6129,110.376,109.0
1985-06-04,,33.5207,111.666,111.0
1985-06-05,,33.5207,109.094,108.0
1985-06-06,,32.9779,109.094,107.0
1985-06-07,,32.4374,106.553,106.0
1985-06-08,,32.4374,106.553,105.0
1985-06-09,,32.4374,104.041,104.0
1985-06-10,,32.4374,102.797,102.0
1985-06-11,,31.899,104.041,102.0
1985-06-12,,31.899,104.041,103.0
1985-06-13,,31.3629,102.797,109.0
1985-06-14,,30.8291,104.041,102.0
1985-06-15,,30.8291,102.797,102.0
1985-06-16,,30.2975,101.559,102.0
1985-06-17,,29.2413,99.1066,100.0
1985-06-18,,29.2413,100.329,100.0
1985-06-19,,28.7168,99.1066,99.0
1985-06-20,,28.7168,99.1066,99.0
1985-06-21,,28.1945,96.6838,98.0
1985-06-22,,27.1573,96.6838,98.0
1985-06-23,,26.1299,95.4835,98.0
1985-06-24,,26.1299,97.8915,98.0
1985-06-25,,25.6199,95.4835,99.0
1985-06-26,,25.6199,96.6838,95.0
1985-06-27,,25.1124,94.2906,95.0
1985-06-28,,24.6074,94.2906,95.0
1985-06-29,,25.1124,94.2906,94.0
1985-06-30,,24.105,94.2906,95.0
1985-07-01,,23.6052,93.1052,95.0
1985-07-02,,23.1079,91.9272,92.0
1985-07-03,,22.1215,91.9272,92.0
1985-07-04,,22.1215,90.7566,92.0
1985-07-05,,22.1215,91.9272,91.0
1985-07-06,,26.6424,94.2906,93.0
1985-07-07,,25.6199,106.553,104.0
1985-07-08,,26.6424,95.4835,95.0
1985-07-09,,26.6424,94.2906,94.0
1985-07-10,,26.1299,93.1052,92.0
1985-07-11,,25.1124,91.9272,91.0
1985-07-12,,24.105,91.9272,91.0
1985-07-13,,24.105,91.9272,90.0
1985-07-14,,23.1079,91.9272,90.0
1985-07-15,,23.1079,88.4377,90.0
1985-07-16,,23.1079,89.5935,90.0
1985-07-17,,23.1079,90.7566,89.0
1985-07-18,,22.6134,89.5935,87.0
1985-07-19,,22.6134,87.2894,87.0
1985-07-20,,22.1215,87.2894,87.0
1985-07-21,,22.1215,87.2894,87.0
1985-07-22,,22.1215,87.2894,87.0
1985-07-23,,23.1079,86.1486,88.0
1985-07-24,,23.1079,86.1486,87.0
1985-07-25,,23.1079,86.1486,86.0
