,53540001_FLU,53620000_FLU,53630000_FLU,53650000_FLU,53732000_FLU,53780000_FLU,53880000_FLU,53950000_FLU
1989-07-17,1.086,0.934,1.086,1.262,,6.115,19.942,20.521
1989-07-18,1.086,0.844,1.0,1.174,,5.504,15.214,17.581
1989-07-19,1.001,0.759,0.882,1.089,,5.504,14.328,15.991
1989-07-20,0.92,0.759,0.882,1.009,,5.208,12.618,14.842
1989-07-21,0.92,0.679,0.882,1.009,,5.208,12.618,14.097
1989-07-22,0.92,0.679,0.882,1.009,,4.919,11.794,14.097
1989-07-23,0.843,0.679,0.845,1.009,,4.919,11.794,15.991
1989-07-24,0.843,0.679,0.845,0.932,,4.919,11.794,15.604
1989-07-25,0.771,0.604,0.774,0.932,,4.637,11.794,14.842
1989-07-26,0.771,0.604,0.708,0.858,,4.637,11.794,14.467
1989-07-27,0.771,0.604,0.646,0.789,,4.637,11.794,14.097
1989-07-28,0.702,0.534,0.677,0.722,,4.362,11.794,13.368
1989-07-29,0.702,0.469,0.677,0.789,,4.362,11.794,13.011
1989-07-30,0.702,0.534,0.617,0.722,,4.094,11.794,13.011
1989-07-31,0.702,0.469,0.562,0.66,,4.094,11.794,12.308
1989-08-01,0.702,0.409,0.51,0.6,,4.094,11.794,12.308
1989-08-02,0.702,0.409,0.485,0.544,,3.832,11.39,12.308
1989-08-03,0.638,0.354,0.462,0.544,,4.094,11.794,12.308
1989-08-04,0.638,0.354,0.417,0.491,,4.919,11.39,13.368
1989-08-05,0.638,0.303,0.396,0.442,,5.504,10.992,13.011
1989-08-06,0.638,0.303,0.376,0.442,,5.208,10.992,12.308
1989-08-07,0.577,0.303,0.32,0.395,,4.919,10.992,12.308
1989-08-08,0.577,0.257,0.271,0.352,,4.637,11.39,13.011
1989-08-09,0.52,0.215,0.287,0.312,,4.362,10.992,12.308
1989-08-10,0.52,0.215,0.287,0.312,,4.094,10.992,12.308
1989-08-11,0.52,0.215,0.242,0.312,,4.362,10.992,12.308
1989-08-12,0.52,0.215,0.168,0.239,,4.094,10.992,11.963
1989-08-13,0.52,0.144,0.138,0.178,,3.832,10.992,11.622
1989-08-14,0.467,0.115,0.105,0.128,,3.578,10.992,11.622
1989-08-15,0.467,0.089,0.09,0.106,,3.578,10.992,11.286
1989-08-16,0.467,0.067,0.084,0.106,,3.832,10.992,10.953
1989-08-17,0.467,0.067,0.078,0.087,,4.094,10.992,11.622
1989-08-18,0.417,0.067,0.061,0.087,,4.362,10.992,16.778
1989-08-19,0.417,0.049,0.052,0.07,,4.919,11.39,25.061
1989-08-20,0.417,0.034,0.044,0.07,,6.115,11.794,31.025
1989-08-21,0.417,0.013,0.056,0.07,,7.753,12.618,33.674
1989-08-22,0.417,0.013,0.066,0.07,,8.811,12.618,28.976
1989-08-23,0.371,0.049,0.072,0.087,,8.452,13.462,26.5
1989-08-24,0.371,0.034,0.072,0.087,,7.413,14.328,25.061
1989-08-25,0.371,0.034,0.061,0.07,,6.115,20.946,24.121
1989-08-26,0.371,0.034,0.061,,,5.504,21.455,22.741
1989-08-27,0.371,0.034,0.056,,,5.208,19.942,21.397
1989-08-28,0.328,0.006,0.04,,,4.919,19.942,20.521
1989-08-29,0.288,0.001,0.033,,,4.637,17.517,19.661
1989-08-30,0.288,0.002,0.03,,,4.637,15.214,18.401
1989-08-31,0.288,0.002,0.025,,,5.504,16.121,17.581
1989-09-01,0.251,0.013,0.02,,,6.751,12.618,17.177
1989-09-02,0.251,0.022,0.02,,,5.806,12.618,16.778
1989-09-03,0.218,0.013,0.02,,,5.504,13.037,16.382
1989-09-04,0.218,0.013,0.02,,,5.504,13.462,15.991
1989-09-05,0.218,0.013,0.02,,,5.208,13.893,17.989
1989-09-06,0.187,0.006,0.04,,,5.208,13.037,16.382
1989-09-07,0.187,0.002,0.03,,,4.919,13.462,15.604
1989-09-08,0.187,0.001,0.03,,,4.919,12.618,15.221
1989-09-09,0.187,0.0,0.025,,,4.637,12.618,15.604
1989-09-10,0.187,0.0,0.025,,,4.637,12.618,14.842
1989-09-11,0.159,0.0,0.025,,,4.094,11.794,14.097
1989-09-12,0.159,0.0,0.02,,,4.094,11.794,13.731
1989-09-13,0.159,0.0,0.016,,,3.832,11.794,13.011
1989-09-14,0.134,0.0,0.016,,,3.832,11.794,14.467
1989-09-15,0.134,0.0,0.013,,,3.578,11.794,19.237
1989-09-16,0.134,0.0,0.013,,,3.578,11.794,22.289
1989-09-17,0.134,0.0,0.013,,,3.832,11.794,20.521
1989-09-18,0.112,0.0,0.018,,,4.094,11.794,18.401
1989-09-19,0.112,0.0,0.01,,,4.919,11.794,16.382
1989-09-20,0.112,0.001,0.01,,,9.923,11.794,14.467
1989-09-21,0.092,0.0,0.01,,,10.694,11.794,14.097
1989-09-22,0.092,0.0,0.008,,,9.176,11.794,13.011
1989-09-23,0.074,0.0,0.007,,,8.1,14.328,12.308
1989-09-24,0.074,0.0,0.006,,,6.751,15.214,14.097
1989-09-25,0.059,0.0,0.006,,,6.115,15.214,14.097
1989-09-26,0.046,0.0,0.006,,,5.504,15.214,13.011
1989-09-27,0.046,0.0,0.006,,,4.919,15.214,12.657
1989-09-28,0.035,0.0,0.011,,,4.637,14.328,12.308
1989-09-29,0.035,0.0,0.011,,,4.362,12.618,13.011
1989-09-30,0.035,0.0,0.01,,,4.094,11.39,13.368
1989-10-01,0.025,0.0,0.01,,,3.832,12.618,13.731
1989-10-02,0.018,0.0,0.009,,,3.832,12.618,26.016
1989-10-03,0.018,0.0,0.008,,,3.832,12.618,48.944
1989-10-04,0.012,0.0,0.008,,,5.504,10.992,36.416
1989-10-05,0.012,0.0,0.007,,,6.115,9.453,22.741
1989-10-06,0.007,0.0,0.006,,,5.208,9.453,18.401
1989-10-07,0.007,0.0,0.006,,,4.637,9.453,15.221
1989-10-08,0.004,0.0,0.006,,,4.094,9.453,14.097
1989-10-09,0.002,0.0,0.004,,,3.832,9.453,13.011
1989-10-10,0.004,0.0,0.003,,,3.578,9.453,13.011
1989-10-11,0.018,0.0,0.003,,,3.33,9.082,12.657
1989-10-12,0.025,0.0,0.003,,,3.09,8.717,12.308
1989-10-13,0.035,0.0,0.003,,,2.858,9.082,11.622
1989-10-14,0.059,0.0,0.003,,,2.858,9.453,11.622
1989-10-15,0.059,0.002,0.004,,,2.858,9.082,11.286
1989-10-16,0.059,0.0,0.004,,,3.33,9.082,11.286
1989-10-17,0.074,0.0,0.004,,,3.578,8.717,10.953
1989-10-18,0.092,0.0,0.004,,,4.094,9.453,14.097
1989-10-19,0.092,0.034,0.376,0.178,,4.919,25.146,25.537
1989-10-20,0.159,0.002,0.92,0.66,,9.176,35.629,60.949
1989-10-21,0.159,0.0,0.646,0.932,,15.341,30.798,54.803
1989-10-22,0.251,0.0,0.535,0.66,,7.753,21.455,32.603
1989-10-23,2.057,0.0,0.396,0.544,,6.43,31.98,28.473
1989-10-24,4.409,0.0,0.287,0.395,,5.806,26.241,33.674
1989-10-25,5.063,0.0,0.147,0.274,,5.208,18.473,28.473
1989-10-26,4.204,1.239,0.084,0.128,,4.637,12.618,29.482
1989-10-27,3.441,1.239,0.052,0.07,,5.806,15.214,33.674
1989-10-28,3.265,1.351,0.036,0.055,,6.751,17.993,38.106
1989-10-29,3.095,2.002,0.025,0.032,,5.806,12.618,27.974
1989-10-30,3.095,1.724,0.018,0.023,,5.208,12.618,23.197
1989-10-31,2.772,1.594,3.804,1.874,,4.637,12.618,20.521
1989-11-01,2.772,0.934,2.695,3.731,,4.637,14.328,22.289
1989-11-02,2.618,0.844,2.876,3.078,,4.362,13.462,26.016
1989-11-03,3.265,0.759,2.282,2.927,,3.578,14.328,30.507
1989-11-04,3.81,0.759,2.058,2.499,,3.832,14.328,26.016
1989-11-05,4.621,1.86,3.065,2.78,,4.637,12.618,24.589
1989-11-06,5.774,1.132,3.264,3.561,,4.094,12.618,28.473
1989-11-07,5.774,3.774,4.805,4.461,,11.088,137.446,101.913
1989-11-08,6.024,5.159,7.208,6.64,,49.294,73.98,93.329
1989-11-09,6.024,3.174,7.782,8.482,,50.05,64.383,84.27
1989-11-10,6.281,3.367,5.375,7.659,,17.673,84.942,76.388
1989-11-11,6.281,4.669,4.805,5.706,,11.894,73.98,68.111
1989-11-12,6.281,4.435,5.525,5.706,,7.753,39.427,60.949
1989-11-13,6.544,3.987,5.995,6.398,,6.43,44.716,54.138
1989-11-14,6.544,3.567,5.835,6.64,,5.806,30.798,44.589
1989-11-15,7.092,3.367,5.228,6.398,,5.208,26.795,40.412
1989-11-16,7.667,3.774,7.396,6.886,,4.919,28.484,36.976
1989-11-17,21.043,8.716,7.024,8.202,,5.208,50.256,34.759
1989-11-18,32.353,18.748,9.947,9.356,,8.1,81.508,43.981
1989-11-19,27.675,23.31,23.119,17.711,,9.923,40.725,59.559
1989-11-20,22.74,15.7,26.722,27.9,,7.079,40.725,50.865
1989-11-21,27.675,28.389,22.247,27.9,,5.504,36.879,43.377
1989-11-22,36.545,29.631,31.968,29.68,,4.919,36.879,36.416
1989-11-23,28.334,24.541,31.478,35.933,,4.362,44.716,37.539
1989-11-24,22.74,20.957,28.592,34.006,,3.832,42.039,38.106
1989-11-25,22.165,18.748,22.681,29.68,,3.578,46.078,36.976
1989-11-26,21.6,12.535,16.872,22.837,,3.33,80.657,34.759
1989-11-27,16.91,9.777,16.481,18.693,,3.09,40.074,50.221
1989-11-28,15.05,18.218,24.003,22.301,,7.079,46.078,59.559
1989-11-29,20.495,13.841,21.386,25.599,,14.891,40.725,48.944
1989-11-30,25.132,38.698,25.35,26.166,,11.488,40.725,39.83
1989-12-01,55.467,55.402,62.0,46.217,,11.894,131.257,48.311
1989-12-02,57.884,58.455,69.426,73.325,,22.977,151.225,124.802
1989-12-03,60.329,58.455,61.194,74.199,,65.245,219.785,332.62
1989-12-04,71.252,71.913,65.261,70.729,,78.334,225.114,291.084
1989-12-05,77.344,67.199,76.288,78.632,,89.474,279.296,281.776
1989-12-06,79.11,88.918,78.042,86.876,,81.982,503.768,354.478
1989-12-07,95.506,131.527,109.07,102.356,,57.05,471.888,382.875
1989-12-08,98.322,113.686,102.166,119.933,,104.205,329.788,365.528
1989-12-09,113.562,145.182,104.121,115.695,,126.285,381.457,382.875
1989-12-10,125.587,137.258,122.338,126.408,,63.571,309.178,335.033
1989-12-11,129.323,151.34,116.143,135.258,,32.562,281.249,315.849
1989-12-12,129.323,175.57,128.652,137.509,,21.328,219.785,287.585
1989-12-13,122.796,180.264,137.257,148.992,,19.729,189.591,246.143
1989-12-14,122.796,166.454,132.928,152.511,,47.056,191.95,280.617
1989-12-15,125.587,149.267,125.48,146.665,,56.254,205.124,367.995
1989-12-16,129.323,133.418,143.846,150.161,,76.535,583.206,672.735
1989-12-17,136.846,127.805,132.928,157.255,,112.419,931.936,804.786
1989-12-18,142.529,175.57,143.846,154.875,,152.346,1226.883,1090.936
1989-12-19,148.248,218.452,190.665,184.404,,331.805,1904.934,1745.828
1989-12-20,145.384,345.293,186.984,213.652,,247.26,1775.407,1545.353
1989-12-21,274.022,479.229,261.415,246.163,,153.522,1570.033,1405.296
1989-12-22,314.344,956.789,357.236,340.383,,113.463,1321.61,936.221
1989-12-23,381.834,1425.774,538.216,489.237,,136.253,1043.482,870.456
1989-12-24,282.44,1057.075,514.765,595.259,,169.138,1329.324,1175.506
1989-12-25,250.042,641.765,387.323,521.071,,161.857,1762.241,1513.654
1989-12-26,205.152,410.407,299.853,394.159,,118.74,1624.539,1408.336
1989-12-27,187.195,360.804,260.03,318.617,,103.196,1171.564,1120.584
1989-12-28,182.253,312.185,219.774,274.04,,102.19,909.002,896.96
1989-12-29,174.387,247.002,205.659,240.824,,115.563,735.676,653.948
1989-12-30,166.575,241.085,195.616,226.967,,68.643,661.789,551.768
1989-12-31,149.204,213.046,183.329,215.288,,57.05,493.867,488.677
1990-01-01,140.631,182.645,170.163,199.956,,35.821,413.009,428.535
1990-01-02,131.198,159.847,160.822,186.96,,27.008,363.892,367.995
1990-01-03,120.014,139.209,142.74,173.083,,24.102,317.357,320.62
1990-01-04,108.075,122.368,130.784,154.875,,24.673,297.076,299.286
1990-01-05,91.942,94.696,105.104,135.258,,27.008,287.142,282.935
1990-01-06,67.206,69.527,85.204,109.455,,28.207,248.809,274.842
1990-01-07,62.705,61.63,,90.648,,27.008,221.555,274.842
1990-01-08,58.354,59.5,,80.435,,24.673,197.897,363.066
1990-01-09,53.33,56.406,,77.737,,19.729,176.817,202.932
1990-01-10,52.514,51.515,,73.325,,17.196,162.163,190.109
1990-01-11,49.31,46.065,,67.328,,15.341,134.338,169.92
1990-01-12,43.192,43.504,,59.931,,14.006,123.177,159.135
1990-01-13,40.279,37.186,,56.757,,13.144,114.323,150.73
1990-01-14,36.775,34.293,,48.401,,12.305,104.785,153.858
1990-01-15,33.424,30.912,,44.785,,11.488,96.475,141.513
1990-01-16,31.487,28.389,,39.919,,11.894,92.867,133.535
1990-01-17,30.854,27.116,,37.243,,11.088,87.554,126.72
1990-01-18,28.991,25.171,,35.286,,10.305,88.431,123.848
1990-01-19,27.78,23.31,,32.745,,10.305,81.508,119.124
1990-01-20,26.01,22.115,,30.283,,9.923,79.811,113.563
1990-01-21,24.296,20.957,,29.081,,9.923,77.291,110.825
1990-01-22,22.098,18.748,,27.317,,9.546,73.16,105.439
1990-01-23,21.036,17.697,,24.479,,9.176,70.724,101.04
1990-01-24,20.0,17.185,,23.379,,9.176,69.118,98.44
1990-01-25,18.492,16.681,,22.301,,8.811,65.947,95.019
1990-01-26,18.002,15.7,,21.77,,8.452,56.781,85.887
1990-01-27,17.518,14.754,,20.723,,8.1,46.078,71.822
1990-01-28,17.041,13.841,,19.193,,7.753,39.427,59.559
1990-01-29,16.105,12.962,,18.2,,7.413,38.144,54.803
1990-01-30,15.647,12.962,,16.751,,7.753,36.879,52.818
1990-01-31,15.195,12.962,,16.751,,7.753,43.37,56.82
1990-02-01,15.195,12.535,,16.751,,,36.252,55.472
1990-02-02,14.749,11.707,,16.279,,,37.509,52.163
1990-02-03,14.31,11.305,,15.352,,,39.427,54.138
1990-02-04,13.877,10.911,,14.897,,,41.38,56.82
1990-02-05,13.451,10.911,,14.448,,,44.041,60.252
1990-02-06,13.451,10.911,,14.448,,,66.734,79.5
1990-02-07,13.03,9.777,,14.004,,,69.919,96.723
1990-02-08,13.03,9.777,,12.707,,,80.657,106.328
1990-02-09,12.617,9.062,,12.707,,,78.127,111.734
1990-02-10,12.617,8.716,,11.872,,,44.041,84.27
1990-02-11,12.209,8.047,,11.463,,,42.703,60.949
1990-02-12,11.808,8.047,,10.602,,,37.509,56.144
1990-02-13,11.414,7.41,9.481,9.659,,,31.387,48.311
1990-02-14,11.026,7.725,9.481,9.356,,,27.917,58.182
1990-02-15,11.808,8.716,11.985,9.659,,6.751,25.691,54.803
1990-02-16,13.877,9.777,12.541,10.602,,6.751,30.213,54.138
1990-02-17,15.647,14.754,12.261,13.134,,7.079,30.798,53.476
1990-02-18,21.564,19.287,16.092,13.566,,7.079,33.18,54.138
1990-02-19,26.594,27.116,24.003,19.193,,7.753,54.572,58.869
1990-02-20,34.082,37.186,34.965,32.122,,10.694,72.345,68.111
1990-02-21,46.203,42.674,43.789,52.891,,13.573,44.716,98.44
1990-02-22,47.744,42.674,41.683,56.757,,11.894,39.427,126.72
1990-02-23,49.31,44.346,48.118,56.757,,15.341,40.725,146.602
1990-02-24,52.514,46.942,48.854,59.131,,10.694,37.509,140.505
1990-02-25,53.33,47.832,48.854,62.357,,9.176,46.078,136.503
1990-02-26,54.153,55.402,54.124,59.931,,8.1,56.041,121.004
1990-02-27,56.655,56.406,58.801,69.02,,7.079,70.241,101.913
1990-02-28,55.815,53.433,58.012,71.59,,7.413,82.421,95.869
1990-03-01,53.33,49.648,54.124,69.02,,9.923,94.411,88.338
1990-03-02,47.744,42.674,50.339,61.544,,9.923,99.193,100.17
1990-03-03,41.724,35.718,42.381,54.424,,9.546,97.269,96.723
1990-03-04,35.416,30.912,35.985,44.076,,8.452,94.411,95.019
1990-03-05,28.991,24.541,30.023,36.586,,6.751,89.724,93.329
1990-03-06,26.594,21.531,25.805,31.504,,6.751,81.526,88.338
1990-03-07,26.01,18.748,23.119,27.317,,6.751,76.235,81.87
1990-03-08,23.737,11.305,19.702,23.926,,6.43,72.786,76.388
1990-03-09,20.0,14.293,12.826,18.693,,6.115,68.564,72.575
1990-03-10,18.002,14.293,16.092,16.279,,6.115,31.498,69.585
1990-03-11,16.105,13.398,16.092,18.2,,6.751,39.863,65.205
1990-03-12,14.31,12.535,14.947,16.751,,7.753,32.734,61.65
1990-03-13,13.877,12.117,14.016,15.813,,7.753,22.842,54.138
1990-03-14,13.877,11.305,13.411,14.448,,6.751,22.842,52.163
1990-03-15,13.451,10.911,12.541,15.352,,6.43,27.322,50.221
1990-03-16,13.451,10.525,11.985,13.566,,5.806,19.187,48.311
1990-03-17,10.269,9.777,11.448,13.134,,5.208,23.384,47.682
1990-03-18,9.538,8.378,11.187,12.707,,5.208,27.322,46.434
1990-03-19,8.49,9.062,9.712,11.463,,4.919,22.304,43.981
1990-03-20,8.833,8.378,9.712,11.06,,4.637,23.384,42.18
1990-03-21,8.49,8.378,9.712,10.282,,4.637,23.932,40.998
1990-03-22,8.49,8.047,9.481,9.659,,4.362,22.842,39.252
1990-03-23,8.161,7.725,9.255,9.059,,4.362,19.187,38.106
1990-03-24,7.457,6.51,9.032,8.768,,4.362,16.733,36.976
1990-03-25,6.794,5.159,7.024,8.482,,4.362,18.189,35.86
1990-03-26,5.874,4.207,3.472,6.64,,4.362,19.187,34.215
1990-03-27,5.31,3.367,2.131,4.461,,4.094,17.213,33.136
1990-03-28,4.533,2.466,1.542,2.637,,4.094,16.258,32.073
1990-03-29,2.837,1.86,1.131,1.762,,4.094,15.325,30.507
1990-03-30,1.755,1.239,0.92,1.45,,4.362,12.658,29.993
1990-03-31,1.179,1.03,0.708,1.55,,5.504,11.814,29.482
1990-04-01,0.989,1.03,0.589,1.262,,6.751,11.814,29.482
1990-04-02,0.989,0.844,0.485,1.174,,5.806,11.401,31.548
1990-04-03,0.821,0.844,0.417,0.932,,5.208,14.866,30.507
1990-04-04,0.821,0.679,0.396,0.722,,4.919,18.189,29.482
1990-04-05,0.673,0.534,0.32,0.66,,4.637,18.685,29.482
1990-04-06,0.544,0.469,0.256,0.6,,4.362,17.213,28.473
1990-04-07,0.486,0.409,0.19,0.491,,4.362,16.258,26.5
1990-04-08,0.383,0.354,0.168,0.491,,4.094,18.189,25.537
1990-04-09,0.337,0.354,0.157,0.442,,4.362,18.189,24.589
1990-04-10,0.337,0.303,0.147,0.395,,4.637,17.213,23.657
1990-04-11,0.296,0.303,0.097,0.395,,4.637,17.213,23.197
1990-04-12,0.296,0.303,0.112,0.395,,4.362,17.213,22.741
1990-04-13,0.296,0.257,0.097,0.352,,4.362,17.213,22.289
1990-04-14,0.257,0.257,0.078,0.352,,4.362,17.213,21.841
1990-04-15,0.257,0.257,0.084,0.352,,4.094,16.258,20.957
1990-04-16,0.257,0.257,0.097,0.352,,4.094,16.258,23.197
1990-04-17,0.257,0.257,0.12,0.352,,4.094,15.325,21.841
1990-04-18,0.257,0.257,0.12,0.312,,3.832,13.966,21.841
1990-04-19,0.257,0.215,0.215,0.274,,3.578,13.524,22.741
1990-04-20,0.222,0.178,0.677,0.312,,3.578,15.325,22.741
1990-04-21,0.191,0.215,0.589,0.312,,3.832,15.788,23.657
1990-04-22,0.222,0.215,0.562,0.352,,4.362,18.189,23.657
1990-04-23,0.222,0.257,0.51,0.491,,5.208,18.189,26.016
1990-04-24,0.257,0.354,0.462,0.789,,6.115,18.189,27.479
1990-04-25,0.383,0.534,0.439,0.932,,6.43,18.685,26.987
1990-04-26,0.544,0.679,0.417,0.932,,6.115,20.205,25.537
1990-04-27,0.673,0.679,0.51,0.789,,6.43,21.772,30.507
1990-04-28,0.673,0.534,0.617,0.789,,7.413,21.244,29.482
1990-04-29,0.544,0.534,0.646,0.789,,6.43,21.244,33.136
1990-04-30,0.544,0.534,0.677,0.66,,5.806,21.244,33.136
1990-05-01,0.544,0.469,0.677,0.722,,5.504,30.281,32.603
1990-05-02,0.486,0.469,0.646,0.6,,5.504,35.905,32.603
1990-05-03,0.486,0.409,0.617,0.66,,5.208,27.904,32.073
1990-05-04,0.432,0.469,0.617,0.789,,5.208,26.744,31.548
1990-05-05,0.486,0.534,0.617,0.722,,4.919,26.744,29.993
1990-05-06,0.544,0.534,0.562,0.66,,4.919,22.304,28.473
1990-05-07,0.544,0.469,0.589,0.66,,4.919,21.244,28.473
1990-05-08,0.486,0.469,0.562,0.66,,4.919,20.205,25.537
1990-05-09,0.486,0.469,0.535,0.6,,4.637,14.413,25.061
1990-05-10,0.486,0.409,0.535,0.544,,4.637,14.413,24.589
1990-05-11,0.383,0.354,0.51,0.544,,4.637,15.788,23.657
1990-05-12,0.337,0.354,0.535,0.544,,4.637,19.187,23.657
1990-05-13,0.337,0.409,0.882,0.6,,4.919,27.322,25.537
1990-05-14,0.432,0.409,1.274,0.66,,6.43,22.304,33.136
1990-05-15,0.432,0.469,1.086,0.66,,5.806,23.384,27.974
1990-05-16,0.486,0.469,0.845,1.174,,5.504,21.244,26.5
1990-05-17,0.486,0.844,0.708,1.262,,5.208,21.244,24.589
1990-05-18,0.821,0.844,0.74,0.932,,4.637,21.244,23.657
1990-05-19,0.821,0.679,0.74,0.789,,4.362,21.244,25.537
1990-05-20,0.673,0.534,0.677,0.789,,4.094,21.244,25.537
1990-05-21,0.544,0.534,0.708,0.66,,3.832,16.258,25.537
1990-05-22,0.544,0.469,0.617,0.722,,3.832,16.258,24.589
1990-05-23,0.486,0.534,0.617,0.66,,3.832,16.258,24.121
1990-05-24,0.544,0.469,0.677,0.66,,4.094,16.258,23.657
1990-05-25,0.486,0.469,0.809,0.789,,4.362,21.244,23.197
1990-05-26,0.486,0.534,1.042,0.789,,5.208,21.244,22.741
1990-05-27,0.544,0.534,0.92,0.789,,4.919,16.258,24.589
1990-05-28,0.544,0.604,0.882,1.174,,4.919,15.788,26.016
1990-05-29,0.606,0.844,0.845,1.45,,5.504,21.244,28.473
1990-05-30,0.821,1.03,0.882,1.354,,5.806,16.258,31.548
1990-05-31,0.989,0.934,0.92,1.089,,5.806,16.258,31.548
1990-06-01,0.902,0.759,0.96,1.354,,6.115,27.322,31.548
1990-06-02,0.744,0.934,0.96,1.262,,7.079,32.734,33.674
1990-06-03,0.902,0.934,0.882,1.354,,7.079,32.734,36.976
1990-06-04,0.902,0.934,0.92,1.354,,6.751,29.083,39.252
1990-06-05,0.902,0.934,0.845,1.354,,6.751,23.384,41.587
1990-06-06,0.902,0.934,0.809,1.174,,6.115,23.384,38.106
1990-06-07,0.902,0.844,0.809,1.089,,5.504,20.722,34.215
1990-06-08,0.821,0.759,0.774,0.932,,5.208,18.189,33.136
1990-06-09,0.744,0.679,0.774,0.858,,5.208,20.205,29.482
1990-06-10,0.673,0.604,0.74,0.858,,4.637,16.258,28.473
1990-06-11,0.606,0.604,0.677,0.789,,4.362,15.325,29.482
1990-06-12,0.606,0.534,0.646,0.789,,4.094,13.966,28.473
1990-06-13,0.544,0.534,0.617,0.789,,4.637,13.966,27.479
1990-06-14,0.544,0.534,0.617,0.932,,7.079,13.088,28.473
1990-06-15,0.544,0.679,0.646,0.789,,6.43,13.088,29.482
1990-06-16,0.673,0.534,0.677,0.722,,5.806,12.658,28.473
1990-06-17,0.544,0.534,0.562,0.722,,5.208,12.233,26.987
1990-06-18,0.544,0.534,0.562,0.722,,4.919,13.966,27.479
1990-06-19,0.544,0.534,0.562,0.722,,4.919,16.258,26.5
1990-06-20,0.544,0.534,0.51,0.722,,5.208,16.258,26.5
1990-06-21,0.544,0.534,0.562,0.932,,6.43,21.244,27.974
1990-06-22,0.544,0.679,0.51,0.932,,9.176,20.722,30.507
1990-06-23,0.673,0.679,0.51,0.789,,8.452,20.722,33.674
1990-06-24,0.673,0.534,0.677,0.789,,6.43,21.244,34.759
1990-06-25,0.544,0.534,0.677,0.789,,5.806,21.244,34.215
1990-06-26,0.544,0.534,0.617,0.789,,5.208,21.244,33.136
1990-06-27,0.544,0.534,0.617,0.789,,4.919,18.685,32.073
1990-06-28,0.544,0.534,0.562,0.789,,4.919,23.384,33.136
1990-06-29,0.544,0.534,0.535,0.789,,4.637,25.042,33.674
1990-06-30,0.544,0.534,0.51,0.858,,4.637,27.322,34.759
1990-07-01,0.544,0.604,0.562,0.932,,5.806,40.538,45.2
1990-07-02,0.606,0.679,0.589,0.932,,6.751,33.359,38.106
1990-07-03,0.673,0.679,0.617,0.932,,7.413,32.734,34.759
1990-07-04,0.673,0.679,0.646,0.932,,7.753,31.498,33.674
1990-07-05,0.673,0.679,0.677,0.789,,6.751,29.083,32.603
1990-07-06,0.673,0.534,0.74,0.789,,6.115,30.281,32.073
1990-07-07,0.544,0.534,0.74,0.789,,5.504,29.679,32.073
1990-07-08,0.544,0.534,0.708,0.789,,5.208,29.083,31.548
1990-07-09,0.544,0.534,0.708,0.789,,5.208,27.322,29.993
1990-07-10,0.544,0.534,0.677,0.789,,4.919,25.042,28.473
1990-07-11,0.544,0.534,0.646,0.789,,4.637,24.484,27.479
1990-07-12,0.544,0.534,0.617,0.789,,4.637,23.932,25.537
1990-07-13,0.544,0.534,0.617,0.789,,5.504,24.484,26.5
1990-07-14,0.544,0.534,0.617,0.789,,6.751,23.384,27.974
1990-07-15,0.544,0.534,0.589,0.789,,7.413,21.244,28.473
1990-07-16,0.544,0.534,0.589,0.789,,6.43,23.384,27.974
1990-07-17,0.544,0.534,0.589,0.789,,5.806,23.384,27.479
1990-07-18,0.544,0.534,0.589,0.789,,5.504,21.244,27.479
1990-07-19,0.544,0.534,0.562,0.789,,5.208,21.244,26.5
1990-07-20,0.544,0.534,0.535,0.789,,4.919,21.244,25.537
1990-07-21,0.544,0.534,0.51,0.722,,4.919,22.842,24.589
1990-07-22,0.544,0.534,0.535,0.722,,4.637,22.304,24.121
1990-07-23,0.544,0.534,0.562,0.66,,4.919,22.304,23.657
1990-07-24,0.544,0.469,0.589,0.66,,4.637,22.304,23.197
1990-07-25,0.486,0.469,0.51,0.66,,4.637,21.772,22.741
1990-07-26,0.486,0.469,0.51,0.66,,4.919,21.244,22.741
1990-07-27,0.486,0.469,0.51,0.66,,4.637,20.205,22.289
1990-07-28,0.486,0.469,0.51,0.66,,4.919,19.187,21.841
1990-07-29,0.486,0.469,0.51,0.66,,5.504,19.187,21.841
1990-07-30,0.486,0.469,0.535,0.66,,5.504,19.187,21.841
1990-07-31,0.486,0.469,0.535,0.66,,4.919,19.187,21.841
1990-08-01,0.486,0.469,0.51,0.66,,4.637,20.722,22.289
1990-08-02,0.486,0.469,0.562,0.66,,5.504,21.244,24.121
1990-08-03,0.486,0.469,0.562,0.858,,6.115,21.244,30.507
1990-08-04,0.486,0.604,0.562,1.089,,11.894,21.772,35.86
1990-08-05,0.606,0.759,0.589,1.174,,15.796,23.932,38.677
1990-08-06,0.744,0.844,0.677,1.174,,12.722,29.679,39.252
1990-08-07,0.821,0.844,0.708,1.174,,11.088,29.679,43.981
1990-08-08,0.821,0.844,0.677,1.174,,11.488,27.322,54.138
1990-08-09,0.821,0.844,0.74,1.654,,14.446,29.679,71.822
1990-08-10,0.902,1.239,0.845,2.365,,17.673,39.863,87.518
1990-08-11,1.282,1.594,0.845,1.762,,18.178,41.218,81.87
1990-08-12,1.506,1.239,0.882,1.45,,14.006,50.458,74.09
1990-08-13,1.179,1.03,0.809,1.262,,11.894,49.722,66.651
1990-08-14,0.989,0.844,0.74,1.262,,10.305,49.722,56.82
1990-08-15,0.821,0.844,0.74,1.174,,9.176,40.538,52.818
